Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,momentum_252d,future_return_20d
2022-05-31 00:00:00-04:00,146.01050754614022,147.5678709384086,143.82626511004062,145.78521728515625,103718400,0.0,0.0,0.2044603526138118,-0.06456598054464124
2022-06-01 00:00:00-04:00,146.8234773391278,148.62572491730577,144.6490389655957,145.6579132080078,74286600,0.0,0.0,0.19590306630472432,-0.08062697906951477
2022-06-02 00:00:00-04:00,144.79593383540592,148.16533354946895,143.84584095281429,148.1065673828125,72348100,0.0,0.0,0.23096878923539332,-0.08121158685193719
2022-06-03 00:00:00-04:00,143.88503314588232,144.93307974702813,141.49512401563555,142.396240234375,88570300,0.0,0.0,0.16141545112364608,-0.02627602849525512
2022-06-06 00:00:00-04:00,144.01240411533595,145.52080603843785,141.92611474243267,143.1406707763672,71598400,0.0,0.0,0.16739449931742345,-0.022033677697381293
2022-06-07 00:00:00-04:00,141.3873963509184,145.94195473174813,141.14252729935507,145.6579132080078,67808200,0.0,0.0,0.18005089040909183,-0.015869745104593713
2022-06-08 00:00:00-04:00,145.53057980516448,146.7940975636926,144.43357121198528,144.92330932617188,53950200,0.0,0.0,0.1704976291051925,-0.0062181409508454966
2022-06-09 00:00:00-04:00,144.0613709060868,144.91351047437155,139.60475090946733,139.71249389648438,69473000,0.0,0.0,0.13753827430379473,0.01563356318856357
2022-06-10 00:00:00-04:00,137.40089525066517,137.8710395567264,134.24698126233585,134.3155517578125,91437900,0.0,0.0,0.08294799655941953,0.06366222611202454
2022-06-13 00:00:00-04:00,130.14299644685158,132.4251777606438,128.7423526705115,129.17332458496094,122207100,0.0,0.0,0.016504152740096423,0.10319965629921812
2022-06-14 00:00:00-04:00,130.39764883857168,131.14204524198857,128.7815044194442,130.0352325439453,84784300,0.0,0.0,0.029917249389852962,0.118333994563945
2022-06-15 00:00:00-04:00,131.53387967535357,134.52128569573054,129.44760509851972,132.65048217773438,91533000,0.0,0.0,0.046513639381082994,0.10883819438740883
2022-06-16 00:00:00-04:00,129.36920911544067,129.6728443246095,126.39159330904647,127.39066314697266,108123900,0.0,0.0,-0.007488587873080044,0.13078597087477783
2022-06-17 00:00:00-04:00,127.4004988291183,130.34871732723784,127.14582540730095,128.8599090576172,134520300,0.0,0.0,0.014193182370206836,0.14776488659571396
2022-06-21 00:00:00-04:00,130.68167733148658,134.2469691337133,130.58373870544858,133.08139038085938,81000500,0.0,0.0,0.03285098767547656,0.12637098924947665
2022-06-22 00:00:00-04:00,132.02362418807766,134.93267044174033,131.16169507465415,132.5721435546875,73409200,0.0,0.0,0.0159977659913344,0.14776454355354507
2022-06-23 00:00:00-04:00,134.01195231906672,135.74561458048865,132.84637315008302,135.43218994140625,72433800,0.0,0.0,0.04008976308288137,0.11441360463035855
2022-06-24 00:00:00-04:00,137.0287064173905,138.99746302987265,136.90138468183136,138.75259399414062,89116800,0.0,0.0,0.06790586615466454,0.07969788712336245
2022-06-27 00:00:00-04:00,139.7712426067131,140.5450371291734,138.0767530642211,138.75259399414062,70207900,0.0,0.0,0.0703124475851411,0.07016811297121284
2022-06-28 00:00:00-04:00,139.21294709984699,140.47646473111445,134.50166930718802,134.61920166015625,67083400,0.0,0.0,0.025561847777415547,0.14078872379909146
2022-06-29 00:00:00-04:00,134.63878986432783,137.78289974267364,133.8649953839291,136.37245178222656,66242400,0.0,0.0,0.02710631491956339,0.13014460175634612
2022-06-30 00:00:00-04:00,134.4330767564404,135.53008505921423,131.02450456880948,133.91395568847656,98964500,0.0,0.0,0.003950512323129818,0.1886338995816519
2022-07-01 00:00:00-04:00,133.2479128863371,136.18634098386156,132.87572215700436,136.07859802246094,71051600,0.0,0.0,0.01787503783626332,0.16252784942712228
2022-07-05 00:00:00-04:00,134.94242477245444,138.70360936186282,134.1196535002059,138.65463256835938,73353800,0.0,0.0,0.01721032095364583,0.13033332709722933
2022-07-06 00:00:00-04:00,138.44898530382812,141.16212397864905,138.1845225098008,139.98675537109375,74064300,0.0,0.0,0.012086450905295143,0.16239819789731436
2022-07-07 00:00:00-04:00,140.3491492881493,143.5422515193908,140.3393599057939,143.3463592529297,66253700,0.0,0.0,0.018096059461376157,0.13296868851022858
2022-07-08 00:00:00-04:00,142.2786895406023,144.52169812610057,142.02403114104803,144.02215576171875,64547800,0.0,0.0,0.032393737495866715,0.1260859090232953
2022-07-11 00:00:00-04:00,142.6802818681296,143.63037488194183,140.82907263468897,141.89669799804688,63141600,0.0,0.0,0.0040498462885263375,0.13963547098278561
2022-07-12 00:00:00-04:00,142.768425199881,145.40321819395862,142.07300556646354,142.8663787841797,77588800,0.0,0.0,0.015178851593067533,0.13224376957928907
2022-07-13 00:00:00-04:00,140.05527730810053,143.4442558667998,139.20312303306522,142.50396728515625,71185600,0.0,0.0,0.004677451627963958,0.16485736374013027
2022-07-14 00:00:00-04:00,141.12292146669557,145.8929653987599,140.30995449187216,145.42282104492188,78140700,0.0,0.0,0.0011280828337809634,0.1364185036771688
2022-07-15 00:00:00-04:00,146.70592606919652,147.7637620290884,145.15835206929646,147.08792114257812,76259900,0.0,0.0,0.017160202124570256,0.14762643582887747
2022-07-18 00:00:00-04:00,147.64625063740658,148.4592176926782,143.68915834296686,144.05157470703125,81420900,0.0,0.0,0.010385046081615279,0.17923823195309097
2022-07-19 00:00:00-04:00,144.88409097349603,148.1261542059037,143.89482557447934,147.90087890625,82982400,0.0,0.0,0.06607737548384285,0.14748599790030403
2022-07-20 00:00:00-04:00,148.01842499581136,150.56506886066487,147.2838179131366,149.89901733398438,64823400,0.0,0.0,0.05312604957156308,0.1421357884366734
2022-07-21 00:00:00-04:00,151.3290452388946,152.3770917552224,148.82158901652633,152.16160583496094,65086600,0.0,0.0,0.07453603816152055,0.12257433592226596
2022-07-22 00:00:00-04:00,152.20079694797485,153.07253011561605,150.2614383736218,150.92747497558594,66675400,0.0,0.0,0.05565620503791946,0.11466211877790555
2022-07-25 00:00:00-04:00,150.849124954379,151.85798424989775,149.1546353044719,149.81088256835938,53623900,0.0,0.0,0.035432372903074105,0.09710841488587407
2022-07-26 00:00:00-04:00,149.13504463438227,149.94801169458665,147.70501771546552,148.4886016845703,55138700,0.0,0.0,0.023331241736536334,0.1046321532605603
2022-07-27 00:00:00-04:00,149.4484808165071,154.10099277980115,149.0371026048061,153.5720672607422,78620700,0.0,0.0,0.07437351245502666,0.06998331461903873
2022-07-28 00:00:00-04:00,153.75817384315252,154.40463173955777,151.2409277129022,154.12059020996094,81378700,0.0,0.0,0.09152260556744829,0.08208537701351237
2022-07-29 00:00:00-04:00,157.93074338059327,160.27169083424704,156.22644946059978,159.17466735839844,101786900,0.0,0.0,0.12220875118065844,0.008228882985285901
2022-08-01 00:00:00-04:00,157.7054219228439,160.23247174092782,157.58788958801776,158.19515991210938,67829400,0.0,0.0,0.11362082266435602,0.0005831697930778201
2022-08-02 00:00:00-04:00,156.81411634866453,159.07670355733856,156.35376142488207,156.7259521484375,59907000,0.0,0.0,0.10585592035832891,-0.005494883164485653
2022-08-03 00:00:00-04:00,157.53891577890045,163.1709027619496,157.450766526114,162.72035217285156,82507500,0.0,0.0,0.1338159191438404,-0.05231815969199671
2022-08-04 00:00:00-04:00,162.60282888470158,163.75861850349844,161.05525478751719,162.4069366455078,55474100,0.0,0.0,0.13478955138633886,-0.04602000789026095
2022-08-05 00:00:00-04:00,160.0823306929475,162.67173843719075,159.8763484441019,162.1813201904297,56697000,0.23,0.0,0.1323652056146536,-0.05769587386621999
2022-08-08 00:00:00-04:00,163.18176501562593,164.59417198149717,161.05335158963675,161.71051025390625,60276900,0.0,0.0,0.13448648981946043,-0.06271596341148122
2022-08-09 00:00:00-04:00,160.87682032374863,162.64232916411427,160.12157196524083,161.7595672607422,63135500,0.0,0.0,0.135219283920607,-0.05432930150951676
2022-08-10 00:00:00-04:00,164.46667794890814,166.0948703368816,163.70162657940335,165.99679565429688,70170500,0.0,0.0,0.1688758383042157,-0.08733122856029807
2022-08-11 00:00:00-04:00,166.8010905635419,167.71327649760102,164.9669306824805,165.2611846923828,57149200,0.0,0.0,0.1616217550805199,-0.06599808301641363
2022-08-12 00:00:00-04:00,166.5656804191666,168.87063747457046,166.1537158722437,168.80198669433594,68039400,0.0,0.0,0.16236393906487478,-0.05037763702534126
2022-08-15 00:00:00-04:00,168.2331286414766,170.06728863023804,168.0663881848966,169.87112426757812,54091700,0.0,0.0,0.16807830645195132,-0.11172724540393442
2022-08-16 00:00:00-04:00,169.46897842594916,170.3811644180383,168.37044601656845,169.7141876220703,56377100,0.0,0.0,0.15140020876033566,-0.10241028253911999
2022-08-17 00:00:00-04:00,169.45914438952641,172.77436193637106,169.2629800618565,171.2050323486328,79542000,0.0,0.0,0.1687068522110562,-0.12706971323677974
2022-08-18 00:00:00-04:00,170.4203849105247,171.54834118381174,169.8024529702403,170.81271362304688,62290100,0.0,0.0,0.19654205374721112,-0.1346538826350575
2022-08-19 00:00:00-04:00,169.71419727903458,170.41059802085272,168.0271567164156,168.23313903808594,70346300,0.0,0.0,0.1757407880375521,-0.09934725745549311
2022-08-22 00:00:00-04:00,166.43814850327874,166.60488891273792,163.93701242863682,164.35877990722656,69026800,0.0,0.0,0.1371142422505356,-0.06367453789970257
2022-08-23 00:00:00-04:00,163.87816432492966,165.4769326102334,163.45639684713305,164.02528381347656,54147100,0.0,0.0,0.12328522202038261,-0.08078674096551475
2022-08-24 00:00:00-04:00,164.1135822617859,164.88843656775538,163.0640799468379,164.31954956054688,53841500,0.0,0.0,0.12597732392067384,-0.08828262564066758
2022-08-25 00:00:00-04:00,165.54559127859812,166.87952958176348,165.12383874706296,166.77163696289062,51218200,0.0,0.0,0.15248530652004777,-0.11527377257939164
2022-08-26 00:00:00-04:00,167.30132415112922,167.77212157949262,160.42564926256463,160.4844970703125,78961000,0.0,0.0,0.1152018351318449,-0.07853568410475786
2022-08-29 00:00:00-04:00,158.06181135805244,159.77827539995786,156.7573118566176,158.28741455078125,73314000,0.0,0.0,0.0920881875883861,-0.059610890185437415
2022-08-30 00:00:00-04:00,159.02305667853338,159.44480926961938,154.6975633016655,155.86476135253906,77906200,0.0,0.0,0.04362903980537247,-0.057076269979313254
2022-08-31 00:00:00-04:00,157.23790413486398,157.5027341926007,154.12865408316875,154.20712280273438,87991100,0.0,0.0,0.04130252586585459,-0.09375370443923181
2022-09-01 00:00:00-04:00,153.63825654168207,155.38414463005734,151.70600708998924,154.93296813964844,74229900,0.0,0.0,0.041539248386354144,-0.12509475622008048
2022-09-02 00:00:00-04:00,156.68862526348613,157.2869361057138,152.00022815870258,152.82412719726562,76957800,0.0,0.0,0.019740264341831848,-0.08574524920518056
2022-09-06 00:00:00-04:00,153.47150522336744,154.07961913097643,150.74478065092995,151.5686798095703,73714800,0.0,0.0,0.007102394132991741,-0.054552382639842856
2022-09-07 00:00:00-04:00,151.85312983190147,153.6676685648947,150.66631095885003,152.97128295898438,87449600,0.0,0.0,0.0009185371377544715,-0.061297783189956934
2022-09-08 00:00:00-04:00,151.67663503113909,153.3636758901367,149.7541879012168,151.50009155273438,84923800,0.0,0.0,0.0013896212298782906,-0.0584621768588266
2022-09-09 00:00:00-04:00,152.49067960307377,154.79565178409123,151.78447599724632,154.35426330566406,68028800,0.0,0.0,0.027142339439979013,-0.10980508535146294
2022-09-12 00:00:00-04:00,156.53173198406338,161.11223777090294,156.24729591423596,160.2981414794922,104956000,0.0,0.0,0.10321387878119603,-0.140794374343843
2022-09-13 00:00:00-04:00,156.8357585865151,157.46349338077283,150.43089710301157,150.8918914794922,122656600,0.0,0.0,0.03445014626251264,-0.09659372964563828
2022-09-14 00:00:00-04:00,151.82367056195963,154.0894153787575,150.66629071155694,152.33370971679688,87965400,0.0,0.0,0.05441695053165807,-0.10926501365975438
2022-09-15 00:00:00-04:00,151.68636408491093,152.26506901475514,148.47903939265456,149.45005798339844,90481100,0.0,0.0,0.028140671445515464,-0.06156033284056672
2022-09-16 00:00:00-04:00,148.31235493010595,148.44967149809492,145.52676674658431,147.81211853027344,162278800,0.0,0.0,0.01851257020465802,-0.08175201545574151
2022-09-19 00:00:00-04:00,146.44871449211215,151.59810678770754,146.2427471814607,151.51963806152344,81474200,0.0,0.0,0.06357415865905991,-0.07813290062397837
2022-09-20 00:00:00-04:00,150.46038124243267,155.05070592346382,150.14652120283193,153.893310546875,107689800,0.0,0.0,0.10381413947375728,-0.08381157521174842
2022-09-21 00:00:00-04:00,154.32483969180942,155.69802002410492,150.6565200858437,150.7742156982422,101696800,0.0,0.0,0.07774804980628947,-0.0641426054223101
2022-09-22 00:00:00-04:00,149.45988650515864,151.50983141556574,148.0180554999838,149.81298828125,86652500,0.0,0.0,0.05310847469589497,-0.061215235792019373
2022-09-23 00:00:00-04:00,148.29268659863374,148.5673196468233,145.71308157487604,147.5472412109375,96029900,0.0,0.0,0.030258830042478646,-0.021006331559261238
2022-09-26 00:00:00-04:00,146.79200808789446,150.82324708343862,146.77238716545008,147.8807373046875,93339400,0.0,0.0,0.031955055945279254,-0.008754877463908572
2022-09-27 00:00:00-04:00,149.81299153282302,151.75504386028683,147.0764489671257,148.8517608642578,84442700,0.0,0.0,0.04980667387045812,0.0038219816017162067
2022-09-28 00:00:00-04:00,144.81074419198137,147.7532545846386,142.0643981655583,146.9685821533203,146691400,0.0,0.0,0.06179727840761262,-0.0032701280236899777
2022-09-29 00:00:00-04:00,143.30027345445623,143.9083875278427,137.98412442041132,139.7496337890625,128138200,0.0,0.0,0.003139550981996919,0.016283108656401923
2022-09-30 00:00:00-04:00,138.5726459233104,140.35777639256233,135.3555018590439,135.55166625976562,124925300,0.0,0.0,-0.01784873446025992,0.126917343744829
2022-10-03 00:00:00-04:00,135.56144631438175,140.32831325471835,135.05140704196927,139.72018432617188,114311700,0.0,0.0,0.004193909936546225,0.07644793944369921
2022-10-04 00:00:00-04:00,142.2507447443845,143.41794280659562,141.49549629829846,143.3002471923828,87830100,0.0,0.0,0.0559055130504551,0.03114288984781166
2022-10-05 00:00:00-04:00,141.3091461524557,144.55571313373582,140.26944671107276,143.594482421875,79471000,0.0,0.0,0.04330211167999365,-0.009357843829006618
2022-10-06 00:00:00-04:00,143.0157891213956,144.71263233032042,142.43709909152813,142.64306640625,68402200,0.0,0.0,0.029893753526116118,-0.04503866817511204
2022-10-07 00:00:00-04:00,139.80842665549343,140.35770766147775,136.77764549427565,137.40538024902344,85925600,0.0,0.0,-0.016854210435583328,-0.010567574743761798
2022-10-10 00:00:00-04:00,137.72906494140625,139.17089585032406,135.91452632499212,137.72906494140625,74899000,0.0,0.0,-0.011848561740279262,-0.009041001917526437
2022-10-11 00:00:00-04:00,137.21904887976436,138.64127407342733,135.57125040118655,136.31668090820312,77033700,0.0,0.0,-0.021365499470953564,0.005406636705042267
2022-10-12 00:00:00-04:00,136.46383432846753,137.67025945099226,135.51242139642648,135.68896484375,70433700,0.0,0.0,-0.01692315992142912,-0.023466147698198214
2022-10-13 00:00:00-04:00,132.40316808901153,140.83835578471064,131.79503908177543,140.24986267089844,113224000,0.0,0.0,0.020447779935178767,0.02883832358782623
2022-10-14 00:00:00-04:00,141.54453406151188,141.75051634248345,135.5418185741853,135.72817993164062,88598000,0.0,0.0,-0.03202967413816071,0.08359844237523606
2022-10-17 00:00:00-04:00,138.36665154683308,140.16156968133146,137.5819791306435,139.68096923828125,85250900,0.0,0.0,-0.011267328764534068,0.042946070692448046
2022-10-18 00:00:00-04:00,142.7019309504816,143.88873492707052,137.91544326382163,140.99526977539062,99136600,0.0,0.0,-0.01360955456039259,0.04548797621194023
2022-10-19 00:00:00-04:00,138.974750883936,142.1722730567363,138.78838952105372,141.10316467285156,61758300,0.0,0.0,-0.027519961299922957,0.03598517064966922
2022-10-20 00:00:00-04:00,140.2792461483292,143.09424222902763,139.9163264513743,140.64215087890625,64522000,0.0,0.0,-0.033944290453837844,0.0528631273703164
2022-10-21 00:00:00-04:00,140.13212478208789,145.0167019837592,139.916339525803,144.44781494140625,86548600,0.0,0.0,-0.00926389807106165,0.029000799870533278
2022-10-24 00:00:00-04:00,144.36937374781388,147.35111109163424,143.20217553886908,146.5860595703125,75981900,0.0,0.0,0.010743483753889782,-0.00799247272518322
2022-10-25 00:00:00-04:00,147.2137868289863,149.5678040506047,146.49778017936205,149.42066955566406,74732300,0.0,0.0,0.030635419895372884,-0.01254346085390623
2022-10-26 00:00:00-04:00,148.06712385627637,149.07738452163943,145.20306734701933,146.48797607421875,88194300,0.0,0.0,0.005805660912272748,0.013194363138572918
2022-10-27 00:00:00-04:00,145.23253325315713,146.1937492661754,141.3680333052635,142.0251922607422,109180200,0.0,0.0,-0.021757207577517867,0.02455552424358043
2022-10-28 00:00:00-04:00,145.36000606754794,154.48179100593666,144.98729827273644,152.75552368164062,164762400,0.0,0.0,0.0264976417488485,-0.07243332474943032
2022-10-31 00:00:00-04:00,150.22496108445085,151.2842665764986,149.0087181195706,150.40150451660156,97943200,0.0,0.0,0.029367540340435427,-0.0778390321398219
2022-11-01 00:00:00-04:00,152.10814502054632,152.4710497811702,146.27217011734126,147.76303100585938,80379300,0.0,0.0,0.01701231173484863,-0.01576106812636946
2022-11-02 00:00:00-04:00,146.0956258102425,149.25392123210702,142.2213237765035,142.25074768066406,93604600,0.0,0.0,-0.02784515423426792,0.02431245974141172
2022-11-03 00:00:00-04:00,139.33766635298934,140.0634909361085,136.09109910411752,136.21861267089844,97918500,0.0,0.0,-0.0781025020728493,0.0660654494684405
2022-11-04 00:00:00-04:00,139.59827074317496,140.16810151754257,132.0234836201314,135.95333862304688,140814800,0.23,0.0,-0.07666761937785538,0.05961848015642923
2022-11-07 00:00:00-05:00,134.70559929239224,136.70981865595215,133.29084915754692,136.48385620117188,83374600,0.0,0.0,-0.07637339619296246,0.028721779360656008
2022-11-08 00:00:00-05:00,137.94774130575934,138.9498435557623,135.0789489012502,137.05369567871094,89908500,0.0,0.0,-0.06733829336513797,0.01032259027019844
2022-11-09 00:00:00-05:00,136.07121539704306,136.12034157773797,132.22977893126608,132.50486755371094,74917800,0.0,0.0,-0.10050564866822853,0.05768531636756502
2022-11-10 00:00:00-05:00,138.7631733571785,144.29443359375,137.05368118428237,144.29443359375,118854000,0.0,0.0,-0.00133581451894893,-0.032069015109216115
2022-11-11 00:00:00-05:00,143.26289458275522,147.37940577392345,141.83830991998155,147.07484436035156,93979700,0.0,0.0,0.01825134791284655,-0.034802940687937434
2022-11-14 00:00:00-05:00,146.3576203774582,147.64464544159856,144.84461786588682,145.67971801757812,73374100,0.0,0.0,-0.0056631980238379676,-0.01895034662279238
2022-11-15 00:00:00-05:00,149.5506380930854,150.89660867721872,145.95481705312972,147.4088592529297,89868300,0.0,0.0,0.006071575039527044,-0.04552114690339215
2022-11-16 00:00:00-05:00,146.51483522710427,147.2418488642614,144.70709039322372,146.1807861328125,64218300,0.0,0.0,-0.00891665317476864,-0.0825997296062757
2022-11-17 00:00:00-05:00,143.86215701114332,148.82360185357618,143.58706836561342,148.07693481445312,80389400,0.0,0.0,-0.01234782757374131,-0.10755051590159892
2022-11-18 00:00:00-05:00,149.63903422199823,150.022194440957,147.3400729082456,148.6369171142578,74829600,0.0,0.0,-0.03611796067317896,-0.12505773237003048
2022-11-21 00:00:00-05:00,147.52678083863384,147.73308985978306,145.12956655626695,145.4144744873047,58724100,0.0,0.0,-0.07275580067449328,-0.10614149197844291
2022-11-22 00:00:00-05:00,145.53237828985053,147.78221396265934,144.35340964940343,147.54641723632812,51804100,0.0,0.0,-0.06190771391955363,-0.09808232024441133
2022-11-23 00:00:00-05:00,146.82919031011303,149.1674586072914,146.72111870836432,148.42079162597656,58301400,0.0,0.0,-0.058628369329431385,-0.12471037806989993
2022-11-25 00:00:00-05:00,145.70918504900035,146.2691965387926,144.5400508786952,145.5126953125,35195900,0.0,0.0,-0.08009387435040316,-0.1097156974598168
2022-11-28 00:00:00-05:00,142.5947981424062,144.06849387144769,140.8656672171658,141.69093322753906,69246000,0.0,0.0,-0.07495048677420824,-0.09839134933910787
2022-11-29 00:00:00-05:00,141.75967888062996,142.2705641956943,137.88878454429147,138.69439697265625,83763800,0.0,0.0,-0.1138958979203819,-0.1071755951608212
2022-11-30 00:00:00-05:00,138.92038744793726,146.1120302873751,138.08530213977906,145.4341278076172,111380900,0.0,0.0,-0.09927909599522344,-0.12443429039306919
2022-12-01 00:00:00-05:00,145.61097586517099,146.51484082101652,144.0390276864429,145.70921325683594,71250400,0.0,0.0,-0.09467266400740404,-0.12392960917454965
2022-12-02 00:00:00-05:00,143.40040769964443,145.4046270438478,143.09583136119605,145.21795654296875,65447400,0.0,0.0,-0.09216024371342457,-0.15384600027487638
2022-12-05 00:00:00-05:00,145.17867816271277,148.27343309869434,143.21375058654476,144.0586700439453,68826400,0.0,0.0,-0.0887232918367965,-0.13823900975200898
2022-12-06 00:00:00-05:00,144.49096870660432,144.71693119940028,139.431270776129,140.40391540527344,64727200,0.0,0.0,-0.13053801221091121,-0.12518384208854394
2022-12-07 00:00:00-05:00,139.69652452502783,140.85582456681212,137.54492649061714,138.46844482421875,69721100,0.0,0.0,-0.17187751953505181,-0.08031797967705268
2022-12-08 00:00:00-05:00,139.86354485762612,141.0032064446931,138.62564588690643,140.14845275878906,62128300,0.0,0.0,-0.18050103740381906,-0.0876269724366503
2022-12-09 00:00:00-05:00,139.84388950557997,143.01725827820258,138.42913927736055,139.66705322265625,76097000,0.0,0.0,-0.1808829677866456,-0.08040230651071423
2022-12-12 00:00:00-05:00,140.1975885864345,141.9660265170688,138.58634846990296,141.95620727539062,70462700,0.0,0.0,-0.19014433998045355,-0.0761295900934319
2022-12-13 00:00:00-05:00,146.87836551906,147.34012479055724,141.7106103631851,142.91903686523438,93886200,0.0,0.0,-0.16743870884645407,-0.08290387004873412
2022-12-14 00:00:00-05:00,142.8011107216781,144.0881358235322,138.68458524913544,140.69863891601562,82291200,0.0,0.0,-0.17374430465565927,-0.05900447530405628
2022-12-15 00:00:00-05:00,138.63545090272245,139.3133532425607,133.6445335943197,134.10629272460938,98931900,0.0,0.0,-0.23428782317785724,-0.004102498751250128
2022-12-16 00:00:00-05:00,134.29296269794702,135.23611943482993,131.38486361161162,132.15118408203125,160156900,0.0,0.0,-0.21461353179425635,0.005203991381719231
2022-12-19 00:00:00-05:00,132.74067737544078,132.82909551472687,129.01714637272462,130.04872131347656,79592600,0.0,0.0,-0.22205073148219479,0.021908105400608502
2022-12-20 00:00:00-05:00,129.08591954394805,130.91330283228723,127.6122238272619,129.97996520996094,77432800,0.0,0.0,-0.21609508859363502,0.042101144503400745
2022-12-21 00:00:00-05:00,130.64803543949063,134.41087369361549,130.42207295695286,133.07472229003906,85928000,0.0,0.0,-0.21246240741369504,0.04178652327636678
2022-12-22 00:00:00-05:00,131.99401195090732,132.20032094511618,128.0150307307424,129.9111785888672,77852100,0.0,0.0,-0.24278398272159896,0.07789464213583996
2022-12-23 00:00:00-05:00,128.62415014924704,130.0978457490201,127.3665977700706,129.54766845703125,63814900,0.0,0.0,-0.24764411253884833,0.07583795875541632
2022-12-27 00:00:00-05:00,129.07610329036513,129.1055760060844,126.46274589439432,127.74977111816406,69007800,0.0,0.0,-0.2747480002792826,0.10712919374086338
2022-12-28 00:00:00-05:00,127.39608344761355,128.73223486036684,123.66272537894751,123.82974243164062,85438400,0.0,0.0,-0.29292483616993525,0.15780686520015386
2022-12-29 00:00:00-05:00,125.74554124055933,128.19187403447657,125.49010604619004,127.3371353149414,75703700,0.0,0.0,-0.27326219950274533,0.10330992197699107
2022-12-30 00:00:00-05:00,126.15819306959533,127.67118088033511,125.19537514897438,127.65152740478516,77034200,0.0,0.0,-0.2666436613561013,0.11052078227582274
2023-01-03 00:00:00-05:00,127.99539057563403,128.60451337209517,121.99253578697103,122.87675476074219,112117500,0.0,0.0,-0.2915700911246156,0.162788681921471
2023-01-04 00:00:00-05:00,124.66484683178275,126.40381217640663,122.88658952629491,124.1441421508789,89113600,0.0,0.0,-0.30172297631324896,0.19357347896095956
2023-01-05 00:00:00-05:00,124.90061292758642,125.52938912334946,122.57217865426507,122.8276138305664,80962700,0.0,0.0,-0.3002471675226065,0.23580231415591069
2023-01-06 00:00:00-05:00,123.80025205121024,128.0051879622661,122.69989001665523,127.34693908691406,87754700,0.0,0.0,-0.25467477678132877,0.17057579438973502
2023-01-09 00:00:00-05:00,128.18206378964481,131.07050999919576,127.61223293955845,127.86766815185547,70790800,0.0,0.0,-0.23892226021484542,0.1882443486587695
2023-01-10 00:00:00-05:00,127.97574077291436,128.95820466182693,125.87326865028986,128.4375,63896200,0.0,0.0,-0.23628544209045954,0.16208965366484196
2023-01-11 00:00:00-05:00,128.9484144016718,131.16877789281833,128.172274351121,131.14913940429688,69458900,0.0,0.0,-0.22025184760609784,0.13019654473129116
2023-01-12 00:00:00-05:00,131.5322547782573,131.90558081812333,129.13504077259947,131.07049560546875,71379600,0.0,0.0,-0.233583153711179,0.1336523770651734
2023-01-13 00:00:00-05:00,129.71466811603167,132.55398732492168,129.3511613806362,132.39678955078125,57809700,0.0,0.0,-0.22781255848636683,0.14340267261174566
2023-01-17 00:00:00-05:00,132.4655864864573,134.88243886666353,131.77786487384603,133.55612182617188,63646600,0.0,0.0,-0.2059411162903867,0.12868836183071486
2023-01-18 00:00:00-05:00,134.4206645548957,136.17926764063154,132.66204647795638,132.83889770507812,69672800,0.0,0.0,-0.21422146211330617,0.15055968884860893
2023-01-19 00:00:00-05:00,131.72870843866633,133.86065244378065,131.42414715096476,132.89784240722656,58280400,0.0,0.0,-0.19873349817563057,0.1380552455206574
2023-01-20 00:00:00-05:00,132.90769302903612,135.59964906296133,131.86628386729487,135.4522705078125,80223600,0.0,0.0,-0.1657931787311373,0.10816661034133146
2023-01-23 00:00:00-05:00,135.6978804326285,140.806703627411,135.4817372209474,138.6354522705078,81760300,0.0,0.0,-0.13726232159817042,0.05383544291397846
2023-01-24 00:00:00-05:00,137.84949253259393,140.64952034187644,137.83967329148908,140.0305633544922,66435100,0.0,0.0,-0.11731295432632938,0.046357633935026676
2023-01-25 00:00:00-05:00,138.41930821894437,139.93229570032543,136.37578195167205,139.37229919433594,65799300,0.0,0.0,-0.11716795995105034,0.054758956822729576
2023-01-26 00:00:00-05:00,140.65934626942868,141.72040901629467,139.41161299424252,141.4355010986328,54105100,0.0,0.0,-0.09378205855820576,0.02065860210848558
2023-01-27 00:00:00-05:00,140.64951214628343,144.64813175929368,140.57091324840124,143.3709259033203,70555800,0.0,0.0,-0.08086336241598269,0.015184403249184797
2023-01-30 00:00:00-05:00,142.41796049282078,142.99761054282715,140.34496125408572,140.49232482910156,64015300,0.0,0.0,-0.09665908364216325,0.03241317627688023
2023-01-31 00:00:00-05:00,140.19756045993424,141.8088002532181,139.78492752410364,141.75967407226562,65874500,0.0,0.0,-0.1479635287572656,0.008606769036556328
2023-02-01 00:00:00-05:00,141.44531098955775,144.03901475780756,138.84178798038548,142.87969970703125,77663600,0.0,0.0,-0.16309615037764402,0.004832671989597248
2023-02-02 00:00:00-05:00,146.28881248443847,148.5288281161462,145.57161831064525,148.17515563964844,118339000,0.0,0.0,-0.1312335744325127,0.002921693325796726
2023-02-03 00:00:00-05:00,145.43410775063012,154.62014981197694,145.23761799882098,151.7906494140625,154357300,0.0,0.0,-0.11626095506606171,-0.002816214155720864
2023-02-06 00:00:00-05:00,149.89452545981646,150.41523013113607,148.13590667152536,149.06924438476562,69858300,0.0,0.0,-0.1173473190697446,0.0006687205624253956
2023-02-07 00:00:00-05:00,147.9983592694092,152.5078649107581,147.9983592694092,151.9380340576172,83322600,0.0,0.0,-0.09884796309311628,-0.010000892802355943
